creator,video_title,link,upload_date,period,food_type,portion_size,views,likes,comments,food_quantity,calories
ErikTheElectric,"AWAKE | LOW CALORIE FRENCH TOAST, MCDONALDS, FEELING BETTER?",https://www.youtube.com/watch?v=QyekYKurfc4,2017-02-06,early,mixed/unknown,extreme,31822,732,71,,
ErikTheElectric,DEADLIFTING FOR CHEESEBURGERS | THE FULK IS REAL,https://www.youtube.com/watch?v=tPKl2dHQY6s,2017-02-05,early,burger,large,4954,94,14,,
ErikTheElectric,"POST CHALLENGE RECOVERY + WEIGHT GAIN, LIVEFIT, 10/10 CEREAL",https://www.youtube.com/watch?v=qeQVQvViWZU,2017-02-04,early,mixed/unknown,extreme,28386,661,39,,
ErikTheElectric,"THE ""VERMOUNTAIN"" CHALLENGE | 16,000 CALORIES",https://www.youtube.com/watch?v=VQ0Jh-EBuNI,2017-02-02,early,mixed/unknown,super extreme,229784,4452,237,000 calories this one was,16000
ErikTheElectric,"AWAKE | ""NAKED CHALUPA"", NEW CHANNEL DIRECTION, 2017 GOALS",https://www.youtube.com/watch?v=dlzix-PhlJk,2017-01-31,early,mixed/unknown,unknown,19878,581,82,,
ErikTheElectric,A NEW BEGINNING...,https://www.youtube.com/watch?v=cmE7laNGV04,2017-01-29,early,mixed/unknown,unknown,5906,143,15,,
ErikTheElectric,"AWAKE | OREO GRAB, I STILL STRUGGLE, LAST SEMESTER",https://www.youtube.com/watch?v=RuSTm59GvI0,2017-01-26,early,mixed/unknown,unknown,21258,752,146,,
ErikTheElectric,ELECTRI-RECIPE OF THE WEEK | PROTEIN FLUFF (LOW CALORIE),https://www.youtube.com/watch?v=r0vApwNdGsM,2017-01-25,early,mixed/unknown,extreme,26179,754,53,,
ErikTheElectric,READING MEAN COMMENTS | PART 4,https://www.youtube.com/watch?v=uUF-Mel0mqk,2017-01-24,early,mixed/unknown,unknown,10695,392,87,,
ErikTheElectric,"AWAKE | SO MANY COOKIES, MAKING ""GAINS"", UNCERTAINTY",https://www.youtube.com/watch?v=6cDzIqk6uIk,2017-01-23,early,mixed/unknown,unknown,27087,734,76,,
ErikTheElectric,THE NEXT CHALLENGE? (STILL BURRITO DRUNK),https://www.youtube.com/watch?v=OWF1vgtxUcg,2017-01-22,early,taco/burrito,extreme,4831,100,11,,
ErikTheElectric,"DINNER Q&A | FAVORITE CHALLENGE, QUEST BARS, TRYING VEGANISM?",https://www.youtube.com/watch?v=YohWtLOmyQk,2017-01-20,early,mixed/unknown,extreme,12944,414,48,,
ErikTheElectric,EATING CHALLENGE RECOVERY | DAY AFTER | GROCERY HAUL,https://www.youtube.com/watch?v=cxCmjs1jrT4,2017-01-18,early,mixed/unknown,extreme,66435,1109,72,,
ErikTheElectric,"GIANT CALI QUAKE BURRITO CHALLENGE | 15,000 CALORIES!",https://www.youtube.com/watch?v=BxLHES4LYvY,2017-01-16,early,taco/burrito,super extreme,380410,7954,263,000 calories,15000
ErikTheElectric,"AWAKE | QUEST BAR OVERLOAD, SICKNESS, LIFTING IN 2017!",https://www.youtube.com/watch?v=UB2MhnVkW68,2017-01-15,early,mixed/unknown,unknown,28085,735,55,,
ErikTheElectric,"EATING HOLLYWOOD | LAST DAY, BURGERS & INDIAN FOOD, VENICE BEACH",https://www.youtube.com/watch?v=lsqJPDC9A-M,2017-01-14,early,burger,large,24175,595,27,,
ErikTheElectric,"EATING HOLLYWOOD | DELICIOUS PHO, MATT OGUS, R.I.P BEARD",https://www.youtube.com/watch?v=7pP6tzDQHrM,2017-01-13,early,mixed/unknown,unknown,15248,411,50,,
ErikTheElectric,I DON'T KNOW WHAT TO DO WITH ALL OF THIS!,https://www.youtube.com/watch?v=ETr0QzBnQQY,2017-01-12,early,mixed/unknown,unknown,4460,103,9,,
ErikTheElectric,"EATING HOLLYWOOD | WRECKLESS EATING COLLAB, FIRST RAMEN BOWL",https://www.youtube.com/watch?v=dnMTf_Pox0E,2017-01-11,early,ramen/noodles,unknown,10132,339,32,,
ErikTheElectric,"LA FIT EXPO ""CHEAT DAY"" | CHELSEA ""BIKES"" | YOUTUBE HOUSE S:03 EP:03",https://www.youtube.com/watch?v=ldJWyR65cfU,2017-01-09,early,mixed/unknown,unknown,25196,675,55,,
ErikTheElectric,"BATTLE OF THE BIG EATERS | FINALE, JOHN'S PIZZA, SIRLOIN STEAK",https://www.youtube.com/watch?v=uN2QTXA9tOg,2017-01-07,early,pizza,large,24352,573,34,,
ErikTheElectric,"BATTLE OF THE BIG EATERS | MID WEEK, DALLAS BBQ, TIRAMISU",https://www.youtube.com/watch?v=pJ-trssHBYI,2017-01-06,early,mixed/unknown,unknown,22017,522,41,,
ErikTheElectric,"BATTLE OF THE BIG EATERS | FIRST DAY, CANNOLI, CHEESECAKE",https://www.youtube.com/watch?v=iINlGWWcY8g,2017-01-05,early,dessert/sweets,unknown,63465,1131,60,,
ErikTheElectric,"AWAKE | EATING ON JAPANESE TV, DAILY CALORIE INTAKE, YOUTUBE HOUSE!",https://www.youtube.com/watch?v=keXDAWayxcg,2017-01-04,early,mixed/unknown,extreme,14028,441,45,,
ErikTheElectric,THE BEST CHALLENGES OF 2016!,https://www.youtube.com/watch?v=KbAqYujZcI8,2017-01-02,early,mixed/unknown,extreme,15493,453,33,,
ErikTheElectric,"AWAKE | TASTY CEREAL REVIEW, ONE HELL OF A YEAR, ""THE EXPERIMENT""",https://www.youtube.com/watch?v=YhHyGTRUY_c,2017-01-01,early,mixed/unknown,unknown,10643,352,61,,
ErikTheElectric,"AWAKE | PIZZA WEEK, NEW CHANNEL, BIG NEWS!",https://www.youtube.com/watch?v=hjs9DvpehA0,2016-12-30,early,pizza,large,12933,432,36,,
ErikTheElectric,IT'S ABOUT TO GET INTERESTING! (NEXT CHALLENGE),https://www.youtube.com/watch?v=fn9g0irmwk0,2016-12-28,early,mixed/unknown,extreme,4244,120,10,,
ErikTheElectric,DEALING WITH HOLIDAY WEIGHT GAIN,https://www.youtube.com/watch?v=02Gd8tKiAUY,2016-12-27,early,mixed/unknown,unknown,28700,847,83,,
ErikTheElectric,"AWAKE | RECOVERING FROM 30,000 CALORIES, TESTOSTERONE RESULTS, CEREAL!",https://www.youtube.com/watch?v=SyJ8tI9KOqg,2016-12-25,early,mixed/unknown,super extreme,21693,525,46,000 calories,30000
ErikTheElectric,"""CARBSMAS"" | 30,000 CALORIE CHRISTMAS CHEAT DAY",https://www.youtube.com/watch?v=YSZElFRoHBU,2016-12-23,early,mixed/unknown,super extreme,457438,7464,443,000 calorie christmas cheat day insanity,30000
ErikTheElectric,"BUDDY THE ELF'S CHRISTMAS CHALLENGE | 7,500 CALORIES",https://www.youtube.com/watch?v=yWJbfUyo_mA,2016-12-21,early,mixed/unknown,extreme,57440,1628,118,"500 calories stay tuned for ""carbsmas"" coming soon",7500
ErikTheElectric,"COUNTDOWN TO ""CARBSMAS"" | MCDONALD'S FRIES, FINALS, MOUNTAIN BIKING",https://www.youtube.com/watch?v=j0KjzWn2Uh0,2016-12-19,early,mixed/unknown,unknown,25507,727,40,,
ErikTheElectric,GYNECOMASTIA: MY STRUGGLE,https://www.youtube.com/watch?v=f-_ERTEfZ7A,2016-12-18,early,mixed/unknown,unknown,229992,2976,340,,
ErikTheElectric,"COUNTDOWN TO ""CARBSMAS"" | OREO CHURROS, FLAT TIRES, BENCHING!",https://www.youtube.com/watch?v=9DHuSiaEL4I,2016-12-17,early,mixed/unknown,unknown,51714,943,47,,
ErikTheElectric,"COUNTDOWN TO ""CARBSMAS"" | SUSHI, MILESTONE PR, THE ""TRUTH""",https://www.youtube.com/watch?v=AnegU9RItpo,2016-12-16,early,mixed/unknown,unknown,12857,379,78,,
ErikTheElectric,"COUNTDOWN TO ""CARBSMAS"" | GINGERBREAD MEN, APARTMENT TOUR, CEREAL!",https://www.youtube.com/watch?v=UlbaaFQ5lPU,2016-12-15,early,mixed/unknown,unknown,17703,417,36,,
ErikTheElectric,"COUNTDOWN TO ""CARBSMAS"" | WAFFLES, NEW LENS, PARTY TIME!",https://www.youtube.com/watch?v=1zv4JwuPmmg,2016-12-14,early,mixed/unknown,unknown,23676,592,57,,
ErikTheElectric,THE NEXT CHALLENGE? (WORLD RECORD ATTEMPT),https://www.youtube.com/watch?v=-r0CKaCDhqo,2016-12-13,early,mixed/unknown,super extreme,3694,96,24,,
ErikTheElectric,"AWAKE | CHALLENGE GROCERY HAUL, 10/10 MOTIVATION, YOUTUBE HOUSE?",https://www.youtube.com/watch?v=12C6VFm_MQs,2016-12-12,early,mixed/unknown,extreme,46019,953,73,,
ErikTheElectric,"CASTLE OF CARBS (16,000 CALORIES!)",https://www.youtube.com/watch?v=yMkElge6jhs,2016-12-09,early,mixed/unknown,super extreme,287055,5969,275,000 calories,16000
ErikTheElectric,UPPING THE DOSE?,https://www.youtube.com/watch?v=6tFhnE0WJAo,2016-12-08,early,mixed/unknown,unknown,3455,72,7,,
ErikTheElectric,FULL DAY OF EATING | HERSHEY'S HAUL | PHOTOSHOP,https://www.youtube.com/watch?v=hXxSchtGPMw,2016-12-06,early,mixed/unknown,unknown,73353,1244,82,,
ErikTheElectric,Competitive Eating Q&A (NEXT CHALLENGE SNEAK PEAK),https://www.youtube.com/watch?v=Z9gNkcf592c,2016-12-06,early,mixed/unknown,extreme,2907,81,4,,
ErikTheElectric,"AWAKE | GHOST PEPPER AFTERMATH, TEAM INZER, MULTIVITAMINS",https://www.youtube.com/watch?v=4gbkg-Px1MA,2016-12-04,early,mixed/unknown,unknown,18547,481,51,,
ErikTheElectric,GHOST PEPPER INFERNO PIZZA CHALLENGE!,https://www.youtube.com/watch?v=M3eaOICb7WA,2016-12-03,early,pizza,extreme,46435,1141,125,,
ErikTheElectric,LIVE PIZZA CHALLENGE!,https://www.youtube.com/watch?v=Y-A-9RoRp5U,2016-12-02,early,pizza,extreme,6259,138,13,,
ErikTheElectric,"(GROUP)RIDE TODAY | CHEAT DAYS, RELATIONSHIPS, SOCIAL MEDIA, POWERLIFTING",https://www.youtube.com/watch?v=41VTHgbOxeU,2016-12-01,early,mixed/unknown,unknown,7036,193,26,,
ErikTheElectric,LIVESTREAM: WHAT'S ABOUT TO HAPPEN!?,https://www.youtube.com/watch?v=VixfWeUWWxQ,2016-12-01,early,mixed/unknown,unknown,2227,65,7,,
ErikTheElectric,"THE ""YOUTUBE GLITCH""",https://www.youtube.com/watch?v=5jqKfEifPw4,2016-11-28,early,mixed/unknown,unknown,7065,280,50,,
ErikTheElectric,"AWAKE | THANKSGIVING FOOD, DETOX WEEK, MORE CHALLENGES?",https://www.youtube.com/watch?v=pWkcXpSc8UU,2016-11-27,early,mixed/unknown,extreme,34170,698,82,,
ErikTheElectric,READING MEAN COMMENTS | PART THREE,https://www.youtube.com/watch?v=WU2brnbTS0I,2016-11-24,early,mixed/unknown,unknown,9506,358,86,,
ErikTheElectric,LIVESTREAM: UNBOXING MY NEXT CHALLENGE + HOLIDAY WEIGHT GAIN (Part Two),https://www.youtube.com/watch?v=extd4Zy80JQ,2016-11-24,early,mixed/unknown,extreme,2068,44,7,,
ErikTheElectric,LIVESTREAM: UNBOXING MY NEXT CHALLENGE + HOLIDAY WEIGHT GAIN,https://www.youtube.com/watch?v=pbjrNyMvp8w,2016-11-24,early,mixed/unknown,extreme,2502,74,4,,
ErikTheElectric,DURIAN TASTE TEST/REACTION (FT. MOLLY SCHUYLER),https://www.youtube.com/watch?v=5-tfEbRlkw4,2016-11-19,early,mixed/unknown,unknown,12305,258,45,,
ErikTheElectric,"LIVESTREAM: For The Next Week, Food Has NO Calories",https://www.youtube.com/watch?v=y2-dp-1My-0,2016-11-13,early,mixed/unknown,extreme,4181,87,9,,
ErikTheElectric,"AWAKE | BIGGEST CONTEST EVER, NEW iPHONE 7, QUEST FOR 4 PLATES!",https://www.youtube.com/watch?v=Wdw6zXiJqo0,2016-11-12,early,mixed/unknown,super extreme,7258,306,37,,
ErikTheElectric,"THE NEW FAQ/Q&A | CALORIES, WORKOUTS, WEIGHT",https://www.youtube.com/watch?v=p8EJNYguz4c,2016-11-10,early,mixed/unknown,extreme,9579,171,20,,
ErikTheElectric,"THE RIDE TODAY | MY ELECTION THOUGHTS, BLOODWORK, OVER FOOD?",https://www.youtube.com/watch?v=BiTzDfs2fTI,2016-11-10,early,mixed/unknown,unknown,8777,228,44,,
ErikTheElectric,"A DAY IN THE LIFE | MY APOLOGY TO ALL, PIZZA, SHREDDING!",https://www.youtube.com/watch?v=bkp8q5sfDa8,2016-11-09,early,pizza,large,25429,596,68,,
ErikTheElectric,A BIG DECISION,https://www.youtube.com/watch?v=F0lKxEzz8IE,2016-11-08,early,mixed/unknown,unknown,18405,399,70,,
ErikTheElectric,"SNAPCHAT Q&A | BURNING BODY FAT, COFFEE, MY GUITAR",https://www.youtube.com/watch?v=yK7hjLSWwuQ,2016-11-07,early,mixed/unknown,unknown,13975,343,34,,
ErikTheElectric,"AWAKE | NEVER ENDING HUNGER, SUSHI NIGHT, PL MEET?",https://www.youtube.com/watch?v=cWDVLKQRT2E,2016-11-06,early,mixed/unknown,unknown,29637,704,68,,
ErikTheElectric,THE MYSTERY MOUNTAIN CHALLENGE | 13+ POUNDS,https://www.youtube.com/watch?v=cE-W0BY9hv4,2016-11-04,early,mixed/unknown,extreme,109979,2413,155,,
ErikTheElectric,"A DAY IN THE LIFE | NEW GARMIN EDGE 1000, FRENCH TOAST, ELECTRIC GUITAR",https://www.youtube.com/watch?v=N0u54aXZBDw,2016-10-30,early,mixed/unknown,unknown,10163,365,42,,
ErikTheElectric,EATING THE ALL NEW HALOTOP FLAVORS!,https://www.youtube.com/watch?v=oDe9Y9M0LJI,2016-10-28,early,mixed/unknown,unknown,55465,1211,88,,
ErikTheElectric,Livestream: Eating MORE But Feeling WORSE?,https://www.youtube.com/watch?v=mAL5NKU0BuI,2016-10-27,early,mixed/unknown,unknown,4719,102,13,,
ErikTheElectric,100K AFTERMATH | FEATURED ON CNN | ALL NEW HALOTOP FLAVORS!,https://www.youtube.com/watch?v=eG5EklGySFY,2016-10-26,early,mixed/unknown,unknown,30973,659,71,,
ErikTheElectric,"100K Q&A | FUTURE OF FOOD CHALLENGES, PEANUT BUTTER, NEW CHANNEL?",https://www.youtube.com/watch?v=DAPFv4FGN9M,2016-10-24,early,mixed/unknown,extreme,20484,505,43,,
ErikTheElectric,"100,000 SUBSCRIBER CHEAT DAY!",https://www.youtube.com/watch?v=u6d3-GQwqqQ,2016-10-22,early,mixed/unknown,unknown,444473,7634,561,,
ErikTheElectric,THE KRISPY KREME CHALLENGE!,https://www.youtube.com/watch?v=8o56yCMwSvc,2016-10-20,early,mixed/unknown,extreme,61737,1502,129,,
ErikTheElectric,MASSIVE BOX OF VEGAN JUNK FOOD!,https://www.youtube.com/watch?v=wgPUbFhzyTs,2016-10-18,early,mixed/unknown,super extreme,50087,1328,110,,
ErikTheElectric,EATING BEFORE A FOOD CHALLENGE | NEW HALOTOP REVIEW | SQUAT PR'S,https://www.youtube.com/watch?v=ssFqj5VMslc,2016-10-17,early,mixed/unknown,extreme,17423,501,58,,
ErikTheElectric,LIVESTREAM: POST CHALLENGE DAY? (Q&A),https://www.youtube.com/watch?v=F_-8K8prGgQ,2016-10-14,early,mixed/unknown,extreme,3418,94,9,,
ErikTheElectric,THE FRIED RICE MOUNTAIN | 12.5+ POUNDS,https://www.youtube.com/watch?v=Fmd0E8UkxBk,2016-10-13,early,mixed/unknown,unknown,169824,2927,220,,
ErikTheElectric,READING MEAN COMMENTS! | PART TWO,https://www.youtube.com/watch?v=IeUpSHmt7Go,2016-10-12,early,mixed/unknown,unknown,8640,515,94,,
ErikTheElectric,LATEST CEREAL REVIEW | PHYSIQUE UPDATE | DEADLIFT AND BENCH PRS!,https://www.youtube.com/watch?v=KHmzP1rZ5XY,2016-10-10,early,mixed/unknown,unknown,15303,449,51,,
ErikTheElectric,"THE RIDE TODAY | NEW WAHOO KICKR, 100K SUB CHALLENGE, RELATIONSHIP STRUGGLES?",https://www.youtube.com/watch?v=0azQjpMHytQ,2016-10-07,early,mixed/unknown,extreme,9099,295,95,,
ErikTheElectric,A&W ROOT BEER POPTARTS REVIEW!,https://www.youtube.com/watch?v=s1xHKs-lwUk,2016-10-06,early,mixed/unknown,unknown,16594,394,42,,
ErikTheElectric,"LIVESTREAM: VICTORY + A VERY ""SWEET"" FOOD REVIEW!",https://www.youtube.com/watch?v=TX3RJ_ie5WM,2016-10-06,early,mixed/unknown,unknown,3130,88,2,,
ErikTheElectric,EATING BIG IN CANADA | CONTEST VLOG,https://www.youtube.com/watch?v=EwqMqKAy5Ao,2016-10-04,early,mixed/unknown,unknown,17508,626,62,,
ErikTheElectric,2016 WORLD POUTINE EATING CONTEST,https://www.youtube.com/watch?v=cW5HO7gs4_0,2016-10-03,early,mixed/unknown,unknown,38931,1241,106,,
ErikTheElectric,"VEGANS PROTEST WORLD POUTINE EATING CONTEST | TORONTO, CANADA",https://www.youtube.com/watch?v=HX5oYsznyfU,2016-10-02,early,mixed/unknown,unknown,10472,234,94,,
ErikTheElectric,CAPACITY TRAINING | THE CHRONICLES OF POUTINE,https://www.youtube.com/watch?v=20hyFmeKxy4,2016-09-30,early,mixed/unknown,unknown,26878,630,74,,
ErikTheElectric,LIVESTREAM: Challenge BEFORE Poutine + Haters?,https://www.youtube.com/watch?v=rLlcz_GvIvA,2016-09-29,early,mixed/unknown,extreme,3594,94,11,,
ErikTheElectric,FULL DAY OF EATING | ONLINE COACHING | NEW CAMERA,https://www.youtube.com/watch?v=okJ8dDSd25Q,2016-09-28,early,mixed/unknown,unknown,15443,479,65,,
ErikTheElectric,CHEETOS CHICKEN FRIES REVIEW!,https://www.youtube.com/watch?v=F8b3eQAydeo,2016-09-27,early,fried chicken,large,14146,384,33,,
ErikTheElectric,"THE RIDE TODAY | WHY I'M EATING MEAT AGAIN, GAINING WEIGHT, RUNNING?",https://www.youtube.com/watch?v=ffPwByLGLuc,2016-09-26,early,mixed/unknown,unknown,9967,310,40,,
ErikTheElectric,POST DESSERT CHALLENGE | BIG WEIGHT SPIKE | BACK TO MEAT?,https://www.youtube.com/watch?v=13UB7mcHkig,2016-09-25,early,dessert/sweets,extreme,31822,804,84,,
ErikTheElectric,"AMERICAN VS EUROPEAN ""DESSERT OFF"" CHALLENGE | 16,000+ CALORIES",https://www.youtube.com/watch?v=0F5Wpos_ITs,2016-09-22,early,dessert/sweets,extreme,402347,6543,348,,
ErikTheElectric,Anorexia Recovery (The Final Video) | ErikTheElectric,https://www.youtube.com/watch?v=mLg6uCP0oYQ,2016-09-21,early,mixed/unknown,unknown,47151,1715,151,,
ErikTheElectric,"THE RIDE TODAY | WHY I STOPPED FASTING, MY ""MINI CRASH"", OLYMPIA THOUGHTS",https://www.youtube.com/watch?v=NymLC9tfXt8,2016-09-19,early,mixed/unknown,unknown,6861,340,43,,
ErikTheElectric,HOW TO MAKE YOUR OWN CEREAL! (Chocolate Peanut Butter),https://www.youtube.com/watch?v=5GnHfH0Isec,2016-09-17,early,mixed/unknown,unknown,28292,774,54,,
ErikTheElectric,TRYING EUROPEAN CANDY!,https://www.youtube.com/watch?v=WOH1ijiAzfk,2016-09-16,early,mixed/unknown,unknown,68073,1268,93,,
ErikTheElectric,WHAT DO MY FULL BODY WORKOUTS LOOK LIKE? | NEW CAMERA,https://www.youtube.com/watch?v=rkOGstNbIxU,2016-09-15,early,mixed/unknown,unknown,19687,467,49,135lbs x 12 ; 185lbs x 8 ; 225lbs x 5 ; 275lbs x 5 ; 315lbs x 3,
ErikTheElectric,DAY BEFORE + AFTER AN EATING CONTEST | ONE PLATE OHP | HUNGER,https://www.youtube.com/watch?v=5DXUsUWH5FM,2016-09-14,early,mixed/unknown,unknown,18666,455,51,,
ErikTheElectric,"ULTIMATE POUTINE EATING CONTEST | HOLLYWOOD, CA",https://www.youtube.com/watch?v=qXL2aTrd-8c,2016-09-12,early,mixed/unknown,unknown,40493,1147,134,,
ErikTheElectric,HOW TO MAKE YOUR OWN PEANUT BUTTER!,https://www.youtube.com/watch?v=5Pk94JN_JuM,2016-09-09,early,mixed/unknown,unknown,22284,802,74,,
ErikTheElectric,FINAL HALOTOP REVIEW | NEXT EATING CONTEST | BENCH PROGRESS!,https://www.youtube.com/watch?v=PEKd5bJ0Rr4,2016-09-08,early,mixed/unknown,unknown,10849,356,47,,
ErikTheElectric,LIVESTREAM: NEXT EATING CONTEST!,https://www.youtube.com/watch?v=AbFewUZpZ6g,2016-09-08,early,mixed/unknown,unknown,3216,101,8,,
ErikTheElectric,"THE RIDE TODAY | GOING VEGAN FOR VIEWS, WALDEN FARMS, THE DIET ""TRANSITION""",https://www.youtube.com/watch?v=R47aeyh8jPM,2016-09-06,early,mixed/unknown,unknown,8434,290,73,,
ErikTheElectric,READING MEAN COMMENTS (EPISODE #1),https://www.youtube.com/watch?v=acvvoT2bUIQ,2016-09-05,early,mixed/unknown,unknown,11548,583,129,,
ErikTheElectric,"BIRTHDAY VLOG: CHEESECAKE, DENNY'S, HAPPINESS",https://www.youtube.com/watch?v=164W4x1JZSM,2016-09-02,early,dessert/sweets,unknown,51569,1450,166,,
ErikTheElectric,DOUBLE HALOTOP REVIEW | CAR-LESS | FOREVER SINGLE?,https://www.youtube.com/watch?v=v0WxlYRTBcA,2016-08-31,early,mixed/unknown,unknown,17778,542,64,,
ErikTheElectric,Webcast #29: I pulled the trigger...,https://www.youtube.com/watch?v=0kefLDSYyTI,2016-08-29,early,mixed/unknown,unknown,0,0,0,,
ErikTheElectric,WHAT I ATE ON MY REST DAY,https://www.youtube.com/watch?v=INGLFMfwmBM,2016-08-29,early,mixed/unknown,unknown,41790,981,106,,
ErikTheElectric,THE FAST FOOD CHEAT DAY!,https://www.youtube.com/watch?v=51f4Q7gNtdY,2016-08-27,early,mixed/unknown,unknown,757473,7962,709,,
ErikTheElectric,REVIEWING CHICK-FIL-A BREAKFAST!,https://www.youtube.com/watch?v=-zO2BD28OD8,2016-08-25,early,mixed/unknown,unknown,71873,978,142,,
ErikTheElectric,LIVESTREAM: THE LAST CHALLENGE OF THE SUMMER?,https://www.youtube.com/watch?v=tCnKgdbxxzA,2016-08-25,early,mixed/unknown,extreme,4582,125,8,,
ErikTheElectric,CEREAL CHAT #6 | DEALING WITH HUNGER + INTERMITTENT FASTING,https://www.youtube.com/watch?v=3tLrTT8rnkw,2016-08-24,early,mixed/unknown,unknown,17091,501,78,,
ErikTheElectric,"THE RIDE TODAY | MY TRAINING ROUTINE, PRE/INTRA TRAINING NUTRITION, WHY I RIDE?",https://www.youtube.com/watch?v=Qz2cZnDy7aw,2016-08-23,early,mixed/unknown,unknown,6840,199,42,,
ErikTheElectric,"FINAL SUNDAY Q&A?  | HOW I DEAL WITH WEIGHT GAIN, DAILY CARB INTAKE, GYM MUSIC",https://www.youtube.com/watch?v=s_dYT9f-y6U,2016-08-22,early,mixed/unknown,unknown,15472,391,45,,
ErikTheElectric,WHAT I EAT BEFORE MUKBANGS | HALOTOP REVIEW | GAINING STRENGTH,https://www.youtube.com/watch?v=ybxWww1MmCs,2016-08-21,early,mixed/unknown,extreme,34887,693,103,,
ErikTheElectric,MY NEW BIKE |  THE 2017 GIANT TCR ADVANCED SL 0,https://www.youtube.com/watch?v=YquJun8ohL8,2016-08-20,early,mixed/unknown,super extreme,36824,479,70,,
ErikTheElectric,ULTIMATE BREAKFAST MUKBANG!,https://www.youtube.com/watch?v=D1gqQEL_Hrg,2016-08-18,early,mixed/unknown,extreme,417467,5741,338,,
ErikTheElectric,LIVESTREAM: THE NEXT CHALLENGE? LIVE?,https://www.youtube.com/watch?v=IlrdA0yZYtI,2016-08-18,early,mixed/unknown,extreme,11608,233,29,,
ErikTheElectric,"""SWEDISH FISH"" OREO REVIEW!",https://www.youtube.com/watch?v=sOQJ2XE64HU,2016-08-17,early,mixed/unknown,unknown,32578,708,125,,
ErikTheElectric,"PES VEGAN ""VANILLA INDLUGENCE"" PROTEIN | REVIEW",https://www.youtube.com/watch?v=VXDxsDBrUOc,2016-08-16,early,mixed/unknown,unknown,9605,284,37,,
ErikTheElectric,"SUNDAY Q&A | FINAL ""CHEAT DAY"", OTHER YOUTUBERS, MY GROCERY BILL",https://www.youtube.com/watch?v=DUskOBkWPaE,2016-08-15,early,mixed/unknown,unknown,11491,323,61,,
ErikTheElectric,"THE ""TOUR DE ELECTRIC""",https://www.youtube.com/watch?v=zPfRSO19Z1A,2016-08-14,early,mixed/unknown,unknown,39563,1356,173,,
ErikTheElectric,"WHAT I ATE TODAY | THE ""TOUR DE ELECTRIC""",https://www.youtube.com/watch?v=5e1RwUyHG3E,2016-08-12,early,mixed/unknown,unknown,14428,424,55,,
ErikTheElectric,"THE RIDE TODAY: DURIANRIDER, MY CARB SOURCES, CLIMBING TIPS",https://www.youtube.com/watch?v=gzYU1hS9y-k,2016-08-10,early,mixed/unknown,unknown,8326,251,33,,
ErikTheElectric,THE GROUNDBREAKING PINT | 2ND DEGREE BURNS | GAINING STRENGTH IS FUN,https://www.youtube.com/watch?v=dxXlWxC7mY8,2016-08-09,early,mixed/unknown,unknown,13503,394,68,,
ErikTheElectric,"SUNDAY Q&A | MY WEIGHT GAIN, FUTURE OF FOOD CHALLENGES, ONLINE COACHING",https://www.youtube.com/watch?v=LZtYnhJRrzg,2016-08-08,early,mixed/unknown,extreme,18420,392,41,,
ErikTheElectric,"THE ALL AMERICAN ""MUKBANG""",https://www.youtube.com/watch?v=_Z_T4ElqTUY,2016-08-05,early,mixed/unknown,extreme,682070,7075,824,,
ErikTheElectric,"IHOP'S SALTED CARAMEL & BANANA ""CRISS-CROISSANT""",https://www.youtube.com/watch?v=QQvljFx1Lds,2016-08-04,early,mixed/unknown,unknown,16590,429,37,,
ErikTheElectric,"LIVESTREAM: THE NEXT ""CHEAT DAY"" CHALLENGE + GOT FEATURED!",https://www.youtube.com/watch?v=m1DiVOwX_A0,2016-08-04,early,mixed/unknown,extreme,4357,113,29,,
ErikTheElectric,"MY FIRST ""FULL DAY OF EATING""",https://www.youtube.com/watch?v=QVb3Y4fa2K8,2016-08-03,early,mixed/unknown,unknown,74994,1740,119,,
ErikTheElectric,EPIC FRENCH TOAST | STRENGTH PROGRESS | PRIDE,https://www.youtube.com/watch?v=S2FvTixv0Ao,2016-08-02,early,mixed/unknown,unknown,11983,410,81,,
ErikTheElectric,"SNAPCHAT Q&A | HOW TO EAT MORE FOOD, FAVORITE BAND, REASONABLE GOALS?",https://www.youtube.com/watch?v=BG6MPoFYSr8,2016-08-01,early,mixed/unknown,unknown,15089,348,47,,
ErikTheElectric,MY NEW GO PRO | FULL RIDE FOOTAGE,https://www.youtube.com/watch?v=ScEhDCA2_rU,2016-07-30,early,mixed/unknown,unknown,5719,215,39,,
ErikTheElectric,CEREAL CHAT #5 | EXTREME HUNGER!,https://www.youtube.com/watch?v=rBm-XsqKAU0,2016-07-29,early,mixed/unknown,unknown,20878,543,83,,
ErikTheElectric,WHAT DO I EAT FOR BREAKFAST? | DENNYS NEW PANCAKE REVIEW!,https://www.youtube.com/watch?v=eZnw_NYo07g,2016-07-28,early,dessert/sweets,unknown,36289,660,92,,
ErikTheElectric,HOW MANY CALORIES I'VE BEEN EATING | MY FIRST GUN | LATEST CEREAL REVIEW!,https://www.youtube.com/watch?v=17UBVMYe7UA,2016-07-27,early,mixed/unknown,extreme,15262,473,122,,
ErikTheElectric,THE RIDE TODAY: CARB SOURCES MATTER + HOW TO CLIMB HILLS!,https://www.youtube.com/watch?v=CZAVuSEX_90,2016-07-26,early,mixed/unknown,unknown,6855,213,53,,
